"1","2","3","4","5"
0.200427402605946,0.000424048566904078,0.753859096613292,0.000580704080959646,0.0447087481328978
0.173285937833668,0.00295631137963313,8.73347014278451e-05,0.000855059498029645,0.822815356587241
1.95226720778244e-06,1.30751202509143e-05,0.172445527485097,0.77731849693492,0.0502209481925241
4.87531878178462e-05,0.000232697354828706,0.721262649216785,0.103577323681608,0.174878576558961
0.00528699264918352,0.98532818659141,4.73011289108917e-06,4.39776448596355e-07,0.00937965087006639
0.000344176103981476,0.00166680445342489,0.000102678324704526,0.0050760135786512,0.992810327539238
8.11920721152238e-07,4.4537202415073e-06,0.624142466289295,0.359788225745028,0.0160640423247137
0.000270339236527488,0.000827585576342275,0.756780315224034,0.00605075643648561,0.23607100352661
0.000256328822532688,0.000972959955333249,0.215151099237845,0.0534126823556597,0.730206929628629
6.16152343134666e-05,0.643132762905373,0.340015398312579,6.78583260160151e-05,0.0167223652217186
0.0108601226002007,0.97140354361661,1.16470431635121e-05,1.17931332019019e-06,0.0177235074267061
1.4463156790188e-05,0.131803353801115,0.339751545386475,0.275743076525952,0.252687561129668
1.37863422955399e-06,9.09743414216536e-06,0.199615185114779,0.762147548186911,0.038226790629938
4.80996732439113e-07,3.36946238421209e-06,0.122215763900196,0.856292278382328,0.0214881072583588
0.219224683834477,6.754093793885e-05,0.002419124318504,0.489436741730955,0.288851909178125
0.000225137864847048,0.228407191489089,0.560958545885172,0.00151593433586827,0.208893190425025
5.60279139229553e-05,0.000440302572509343,0.00039568533406581,0.226454110761051,0.772653873418451
6.21812770566867e-07,7.78328246748932e-06,0.00029759819663161,0.94395975518854,0.0557342415195907
3.69468278012004e-05,0.0116186835231854,0.972590126261295,0.000392682361596407,0.015361561026122
1.28754124970227e-05,4.06568912159522e-05,0.99272014268032,0.000939502644243693,0.00628682237172381
0.976680608888257,0.000333647794209517,3.27591616895072e-05,1.84432447027123e-05,0.022934540911141
0.000258065842845519,0.137265289764616,9.29748275425348e-05,0.00215761693027397,0.860226052634722
0.000393927914970335,0.319390131664988,0.000122083361857603,0.00103901926912755,0.679054837789056
3.16277048396537e-07,4.04492301922196e-06,0.000305146957170458,0.964876873829633,0.0348136180131293
0.00032796480973877,0.00145377136057228,0.000105797759901201,0.00617220050652114,0.991940265563267
5.26421456064241e-05,0.982876587076758,9.27794932524121e-06,6.05653666611374e-06,0.0170554362916439
1.14763669609547e-05,3.54899529668611e-05,0.993082642739037,0.000699248914843924,0.00617114202619172
0.143181499883968,0.777972497407909,3.17460488139159e-05,6.75178856491798e-06,0.0788075048707439
0.000725082194240278,0.00223771461169137,0.125756518431527,0.00903513964462006,0.862245545117921
5.51394940619181e-07,2.99825331400103e-06,0.651171950297992,0.336536550338972,0.0122879497147815
3.82260907736604e-07,2.61708712188339e-06,0.14798593580327,0.833994693550913,0.0180163712977875
1.03683687245632e-05,3.34142405253577e-05,0.992892124367913,0.00139795593830468,0.00566613708453287
4.98877773428898e-05,0.990428942143281,6.85075574421797e-06,2.43871225410343e-06,0.0095118806113774
0.494093956872955,0.000220527118536487,0.487754018514325,0.000151829042442251,0.0177796684517415
0.000271647939755913,0.00229886114743134,7.11282255883041e-05,0.00390833420227869,0.993450028484946
1.30537244446591e-05,4.25960991858103e-05,0.991235882751715,0.0013559067163375,0.00735256070831668
0.000134008794594548,0.000607958401227822,0.435268891732762,0.103329231212258,0.460659909859157
0.000450553628394919,0.241989521237524,0.000128493055777498,0.00120338736204291,0.75622804471626
9.40924816435803e-05,0.973231533055,1.87012143380785e-05,1.21982649588863e-05,0.0266434749840594
