"°c_global","abil","absorb","abstract","abund","acceler","account","accumul","accur","achiev","across","act","action","activ","adapt","addit","address","advanc","aerosol","affect","africa","agreement","agricultur","aim","air","air_pollut","air_qualiti","allow","almost","along","alreadi","also","alter","altern","although","america","among","amount","amplifi","analys","analysi","analyz","anim","annual","anthropogen","anthropogen_emiss","appear","appli","approach","approxim","arctic","area","argu","aris","around","asia","assess","associ","atmospher","atmospher_co","attribut","avail","averag","avoid","background","balanc","base","becom","benefit","best","better","bias","billion","biodivers","biogeochem","biolog","biomass","black","black_carbon","boreal","budget","build","burden","burn","calcul","can","capac","captur","carbon","carbon_cycl","carbon_dioxid","case","caus","central","centuri","certain","ch_emiss","challeng","chang","chang_climat","chang_global","chang_increas","chang_will","character","chemic","chemistri","china","circul","clear","climat","climat_chang","climat_impact","climat_model","climat_project","climat_sensit","climat_system","climat_variabl","climat_warm","cloud","cmip","co_concentr","coastal","combin","combust","come","come_decad","commit","common","communic","communiti","compar","complex","compon","composit","comprehens","comput","concentr","concentr_pathway","concern","conclud","conclus","condit","conduct","confid","confirm","consequ","conserv","consid","consist","constraint","consumpt","context","continent","continu","contrast","contribut","control","convent","cool","correspond","countri","coupl","coupl_model","cover","creat","critic","crop","cumul","current","cycl","damag","data","date","day","decad","declin","decreas","defin","degrad","demonstr","depend","depth","deriv","describ","design","despit","detail","determin","develop","differ","dioxid","dioxid_co","direct","discharg","discuss","diseas","disrupt","distinct","distribut","divers","domin","dri","drive","driven","driver","drought","due","dust","dynam","earli","earlier","earth","earth_system","east","ecolog","econom","economi","ecosystem","effect","effect_climat","effici","effort","either","elev","emiss","emiss_scenario","emphas","end","end_centuri","energi","enhanc","enough","ensembl","environ","environment","especi","essenti","estim","estim_climat","et_al","europ","european","evalu","even","event","evid","evolut","exacerb","examin","exampl","exchang","exist","expand","expect","experi","experiment","explain","explor","exposur","express","extend","extens","extent","extern","extrem","face","factor","faster","featur","feedback","field","final","find","first","five","flux","focus","follow","forc","forest","form","fossil","fossil_fuel","found","four","fraction","framework","frequenc","fuel","fulli","function","futur","futur_climat","gap","gas","gas_emiss","gase","general","generat","geograph","geolog","given","global","global_averag","global_carbon","global_chang","global_climat","global_mean","global_model","global_scale","global_temperatur","global_warm","globe","goal","govern","gradient","great","greater","greenhous","greenhous_gas","greenhous_gase","group","grow","growth","health","heat","help","high","higher","highest","highlight","highresolut","histor","histori","holocen","hotspot","howev","human","human_activ","human_health","hydrolog","ice","identifi","illustr","impact","impact_climat","impact_global","implement","impli","implic","import","improv","includ","increas","increas_°c","increas_global","increas_temperatur","independ","index","indic","individu","industri","influenc","inform","infrastructur","input","insuffici","integr","intens","interact","interannu","intercomparison","intercomparison_project","intergovernment","intergovernment_panel","intern","investig","involv","ipcc","issu","key","knowledg","known","lack","land","land_use","larg","larger","largest","last","last_year","latitud","layer","lead","least","less","level","life","like","limit","link","literatur","littl","live","load","local","locat","longterm","loss","low","lower","magnitud","main","maintain","maiz","major","make","manag","mani","marin","marin_ecosystem","mass","matter","maximum","may","mean","mean_annual","mean_temperatur","measur","mechan","mediterranean","methan","methan_ch","method","microbi","might","million","minim","mitig","model","model_intercomparison","model_predict","model_simul","model_use","modul","monitor","month","much","multimodel","multimodel_ensembl","multipl","nation","natur","near","need","negat","net","network","new","next","nitrogen","nonlinear","north","north_america","northern","now","number","numer","nutrient","observ","occur","occurr","ocean","offset","often","one","opportun","order","organ","other","overal","overview","ozon","pacif","panel","panel_climat","paper","paramet","part","particul","particular","past","pathway","pathway_rcp","pattern","peak","peopl","per","per_year","perform","period","permafrost","persist","perspect","phase","physic","plant","polici","pollut","poor","popul","posit","possibl","potenti","precipit","predict","predomin","preindustri","present","presentday","pressur","previous","price","primari","primari_product","primarili","prioriti","probabl","problem","process","produc","product","program","progress","project","project_futur","project_increas","project_phase","promot","pronounc","propos","protect","provid","public","publish","put","qualiti","quantifi","question","radiat","radiat_forc","rainfal","rang","rapid","rate","rcp","reach","realist","recent","recogn","recommend","record","reduc","reduct","reflect","regard","regim","region","region_climat","region_global","regul","relat","releas","relev","remain","remot","remov","report","repres","repres_concentr","represent","requir","research","resolut","resourc","respect","respond","respons","respons_climat","result","result_indic","reveal","review","rise","risk","river","robust","role","scale","scenario","scienc","scientif","scientist","sea","sea_level","sea_surfac","seaic","season","second","sensit","separ","seri","serious","servic","set","sever","share","share_socioeconom","shift","show","shown","signific","similar","simpl","simul","simultan","sinc","sink","six","size","slight","slow","small","smaller","societi","socioeconom","socioeconom_pathway","soil","solar","somewhat","sourc","south","southern","spatial","speci","specif","spread","st_centuri","stabil","standard","state","statist","status","step","still","storag","strategi","strength","strong","stronger","structur","studi","subsequ","substanti","suffici","suggest","summari","summer","support","surfac","surfac_temperatur","sustain","synthes","system","system_model","take","target","techniqu","technolog","temperatur","temperatur_chang","temperatur_increas","temperatur_precipit","tempor","ten","term","terrestri","test","therefor","thermal","though","threat","threaten","three","threshold","thus","time","timescal","today","togeth","tool","total","toward","transport","trend","trigger","tropic","two","type","typic","uncertainti","underestim","understand","unit","upper","uptak","use","valu","variabl","variat","varieti","veget","vulner","warm","warm_°c","warm_climat","warmer","wast","water","way","weak","weather","well","wheat","wide","wide_rang","widespread","will","wind","winter","within","work","world","worldwid","year","yet","yield","yr−","zone"
0.000490735812486214,0.00152176149548522,0.00048850184856824,0.000520190775393295,1.68368657476566e-31,0.000480956844644515,0.00251369975176048,0.000993766322102307,0.000484828664850405,0.000604866967993263,0.000434148825993379,5.57482990475917e-42,0.000993429381545663,0.002388468709572,0.000583176903091384,0.000855219744440889,1.83269019685938e-08,0.0014972602578073,0.00734800627417142,0.00304617270006587,0.000993381228745356,2.37323261606908e-17,0.00215952692705465,4.62632722397672e-06,0.0188261837079497,0.00943787120199727,0.00832612462413221,0.000478956125863222,0.000724009418212856,0.000633285195331977,0.000496749291807947,0.0030759513416023,0.00166510702467118,0.000496762633633992,0.00138045905084459,0.000993989384424088,0.000515745218705653,0.000992499380706951,0.000409275119042058,0.00144173695020372,0.000292678941442449,1.09657738486802e-13,1.13106632906913e-14,1.02690705040182e-22,0.00833243703727502,0.00122846121365067,2.76305261543771e-47,0.00048641117592468,0.00092867195797155,0.000496608802730285,0.000729649655372532,0.00327432542083217,0.000496767224279851,0.00248334020195433,0.00148602975177406,0.00100779909916463,0.00275543048075107,0.00134182059072949,0.00906556629395569,0.000241269098942817,0.00278356474944451,0.0010223561901915,0.000487894959599505,0.000491858128439765,0.000991673267423269,0.000395934527503059,0.00471830577938601,0.0009937341741707,0.00334918109051633,0.000492103574335074,0.000498489245406257,1.05608789911578e-41,0.00149018683449044,7.48330494594091e-37,6.02795648340932e-32,7.88071559027162e-16,4.67194214877765e-10,0.00225867473441667,0.00225867474045816,5.51855827588932e-45,2.89286422904359e-13,0.000495802883565079,0.000917915940047217,2.88981436451714e-29,0.00186508547009112,0.010307410371396,0.00148983366346512,6.1070832576267e-18,0.00566744037341581,3.11214822851193e-19,0.00158672108090861,0.00199799653420972,0.00691176010284848,0.000987227625372445,0.00148092137096563,0.000496378839201201,9.05794623157166e-33,0.00235764417864322,0.0124317312531512,2.3927459694602e-38,0.000501067727321852,0.000496766402608647,2.12779151998372e-42,2.32633353307765e-43,0.00650767318762294,0.00154645968240874,0.00148823763231549,0.00046563033310183,1.43103029420161e-11,0.0189388919573383,0.00835277179072757,1.9942474087032e-09,5.19876659164167e-18,1.88784516791559e-45,1.99949877988437e-48,6.3262548875893e-23,0.000544365443703207,0.000496693902809131,0.000998882518997989,3.47185090382844e-51,4.85923524949856e-32,0.0004985621367897,0.00119022537456346,0.00199964834438189,5.12266712007489e-26,7.25161153123581e-22,0.000530588932734791,1.64746480155298e-47,1.1962740417387e-07,2.75055873538061e-42,7.85228559716817e-09,0.000633403630958964,0.00164370477636521,0.000549829481000429,0.00120699708445441,4.57269263902985e-48,0.00118445811093092,1.03298392041323e-45,0.000705027355739157,0.000993801093385625,0.0011332358573716,2.19866593394403e-31,0.000372451895031412,3.03641601749246e-48,2.85012703018577e-16,0.00049761829702193,2.5399709950025e-37,9.09887554166445e-13,3.42715080135371e-05,3.65994586091663e-14,0.00250271007228103,0.00132660911601174,3.66151183490091e-28,0.00133635624039482,2.79207339031878e-23,0.00394789012382759,0.00782471402947584,1.36448394037292e-43,0.00266615090438885,3.216416512359e-10,0.00248368620037764,5.58049085678507e-21,1.02912350232693e-51,5.8176506809432e-06,0.00187999452443071,0.00149029321219359,3.84526799343021e-47,8.03987339886549e-43,0.00103685977818677,0.00139135033857833,0.00844750238634964,0.000762064359781919,0.000496872816452501,8.9316581811929e-51,0.00305972957579615,0.00134284282346669,0.000738632173546456,0.000552283441692175,0.00100468490569367,0.000491747345022385,1.6990527109869e-21,0.000497270312008568,0.000495181931793126,2.54156409738437e-43,0.00121256012718359,0.000579588022830834,1.34924885782146e-20,0.00227906806645258,0.00318126621668233,0.0011473404890583,0.00267590437742751,0.000401850361296149,0.00224440587489858,0.00199551600121424,1.43513312583784e-10,0.0114216894091552,0.000499890342527844,2.5222508338864e-19,0.00120971657060813,0.000517503924337564,0.000460451032851368,8.31537230926615e-21,0.000954824638661846,0.000530266393080434,0.000700770225765942,9.53529492674398e-08,0.00328934826978738,0.0010198752385283,5.73092392158842e-21,5.30328598279374e-22,7.2912448094789e-57,0.000526370984013838,1.34151686018571e-19,0.000205815767769859,2.34779927730497e-09,0.00103839581328409,0.00150897462705005,0.00499086434513652,0.0105215904560288,6.80239278867431e-44,5.2380451407722e-42,5.02224259434642e-37,0.000412626029912032,1.08594667257449e-34,0.00818117750894496,4.11471961941899e-45,4.10594311344038e-07,8.06502623132343e-41,9.77823450861484e-58,0.00440439232241687,0.000611764149126902,1.5538807915578e-36,2.1425041473591e-26,0.00281221802905068,0.0039636688582102,0.00037685578674884,0.00127005495978106,0.00458708107820622,0.000665453116606363,5.89721743568928e-11,0.00104289957410896,1.48590226007014e-11,0.000969618979942367,0.00143881802951291,9.53458072005298e-41,0.000999304633780928,3.73418057702533e-26,0.000996623878355204,0.000993788358840458,0.000992571345185218,9.03322337650787e-05,0.000993516202617515,6.11123934332381e-20,0.000682318586472671,8.45393815459292e-20,3.40871593139829e-36,0.000492967412679194,3.88066273328339e-39,0.0034788620908942,5.14139147472911e-36,0.000847785495799741,0.000985328213578264,0.000419848223905832,0.00591937518277967,0.000993071034644096,2.83218570435232e-15,0.00163057899902148,9.24335645063407e-45,7.90734479994607e-48,3.10134162974186e-21,7.27635806808158e-23,4.78600726555113e-22,0.00220097583683663,5.60468792623727e-16,7.03885080690138e-53,1.82120012330333e-42,0.00139430499430034,0.000212012151473149,1.23615281062571e-09,1.22755159923877e-27,0.00141732144506648,0.000511471235456028,0.000512320496922889,0.00107000060717767,0.000880951889420225,3.2553813968518e-38,1.92201843899691e-07,0.00158840605855847,0.00165154116268193,0.00160275501783146,0.00147317041226299,0.00266884048438783,2.88362110358453e-48,0.000993494759679066,0.00184914069677255,2.28787213694691e-27,0.000975746568191948,7.96681137119661e-12,0.000496828587906679,2.72688249434433e-10,0.000830939413323972,8.04787362304753e-38,0.0169298715799161,2.86284518237867e-42,1.43073271079185e-15,3.86551582218762e-54,0.00122697664704737,1.57310500860279e-43,0.000981184107189339,5.17482649962169e-43,0.001254740389685,0.00263647515728722,0.000496675377051382,0.00149015371111457,0.000496780915049165,1.57016807539103e-44,0.00145951619486046,5.65503351129118e-27,0.00146381354593148,0.000448866781097811,0.000978168537312836,0.000956934689039322,0.00149697996427092,0.00172185736881747,0.0152934851466659,0.00101192423316644,0.00084365073443801,0.00460377020410961,0.000555243987328127,1.30902791345846e-23,2.19771161354065e-15,1.71672880112892e-13,0.000235480425649066,2.17622277061643e-07,6.51989589243738e-38,0.00049669357725788,0.0017396002747971,0.0102160787688919,0.00141342018583934,0.00681096210573569,0.000996336916598023,1.7151288040638e-22,0.00142819379778218,3.25100703626029e-47,0.00660433734432379,2.21301514946886e-47,6.13817826638061e-45,0.000993823019508022,7.4485107168244e-43,0.000987800680945921,0.00611462483180468,0.00273463341709273,0.00403917924127178,0.0137180322153118,7.13733325035953e-44,9.26276711408737e-24,3.21444999960643e-28,1.42917751634012e-12,6.62708212276618e-41,0.00158967000725,2.29488278033008e-32,0.00399901548309013,0.00185314416101752,0.000491707954312359,0.00100349160809401,1.68428126619259e-29,0.000499683866905459,0.000880964608894094,1.02073145351436e-22,0.00270284353064766,0.000496646076427769,4.53983132841501e-47,3.06819057634043e-47,3.14412491727474e-20,7.49995149804235e-21,0.00231338023800152,0.000855085423398873,0.000902477367064616,9.5524066969544e-40,2.54402540138842e-06,0.000628217828753347,0.000993624152568524,0.00192114793295623,5.7517466969452e-45,0.00199921801708318,0.00106110780789324,0.00263711755522099,1.8408941860598e-17,0.000575700062150234,0.00271838941753105,0.000969010826772022,3.9464508306537e-16,2.11362294892643e-41,0.00136388875574674,5.19971424172527e-17,1.97887608037887e-20,0.0021539053999715,0.00130818136044988,0.00157785986557471,0.00199874626130053,1.97997730392706e-16,0.00149016355436132,0.000536039334715755,0.00215441893243004,7.87736861514369e-30,0.00249372109087383,0.000488829331855034,0.000406687757031912,0.00155290870712128,0.000578795518003336,0.00386137194710781,0.00198207177477461,0.00231235912035169,1.083196818753e-42,5.43249456600405e-77,0.00145757918933086,0.000536498950106903,0.00104726046023608,0.00481076048210302,0.0052768734123313,0.00110787466915451,1.39162470504471e-48,0.00394243777864917,0.000543292292846087,0.00396017641189275,4.65967950789856e-10,5.00643778584615e-17,2.59747223005626e-43,0.00375929249572742,0.00267978857267577,0.000992145675280864,0.000453356641179178,2.93565870514776e-17,0.000555998593399416,0.000415105099420982,2.00060947836018e-38,0.00349888365808198,3.82891635894861e-45,0.00582000744195391,0.00236060206192473,2.5964263008409e-47,7.77219490576451e-20,1.7189418515159e-15,6.04802532179112e-33,4.58880393217596e-21,0.00248348322588913,0.000505921010320463,0.00106790191988242,5.98768864118217e-51,3.60364617401936e-55,0.00198221392644483,0.00349831746032475,0.00344438888429032,0.00049485281591063,0.00220933349383338,0.00157012500941466,2.71792928579277e-18,1.65772875897152e-14,0.0023108511395707,6.58773989222694e-29,0.000993311320580299,8.53656392229721e-21,0.000467026551920581,0.000496915602376074,0.000653947837315126,0.000979087157107876,0.000993497683753217,2.24483801163438e-34,8.36815895238575e-06,7.20339752176323e-09,0.00141084281128148,8.02897378762685e-30,0.0101402806655242,0.000944768884132327,0.000585075916053231,0.0038520350794932,0.000502502350085055,7.50666502171099e-19,0.00275821851019734,4.08686443879845e-07,0.0013821443409477,4.09820005394947e-46,0.00252312539653782,0.000163445589545874,1.79453930621293e-21,2.15642766233689e-21,0.00255158094781391,2.80413966119693e-40,0.000495881051684001,0.00298021562242562,0.000820005645098332,6.0448722040494e-12,2.04268022410208e-07,2.05817583345171e-43,0.00197580429276289,0.000573460135017345,2.15143997815568e-42,0.00297508335078662,0.00198701618343198,6.82314747631418e-31,9.90966281357995e-05,4.4351820765993e-42,0.000496915215553326,0.000556441322204571,3.43022904954069e-18,0.000532755111615993,0.000992375841890584,0.00496741023030814,0.0362612931495404,0.000496292374130145,0.00206838197149876,0.000473229736670149,0.000534166951354972,0.00305963512540789,0.00163526994689963,4.11425296493461e-08,1.62800058427715e-21,2.31955282316515e-42,0.000590835450292289,0.000728326666797086,3.0851360743506e-38,0.000921876986275678,0.0019872284275744,1.26525995743027e-24,3.48232054539114e-27,9.17865084969546e-36,0.00198565395933246,1.9403229287556e-61,0.00188844421428086,0.00300330145543201,0.00225957557953845,0.00439393221804238,0.00198694526262946,0.000991973931884559,0.00218798583365027,0.000498911911442941,1.06447129429269e-85,3.8271949599177e-53,1.51637024973762e-30,3.20232252968026e-50,0.000623760806157179,0.00249847053754893,0.00143724662641926,0.00201184944199662,1.98843746296626e-10,0.000546913450100672,0.00948801239051633,0.000465096149497865,9.19286636011433e-47,0.000863037779881301,0.000370845070665091,0.00149251766537607,0.00100403867573917,0.00197730987750598,0.00293847820336789,4.90997128810597e-44,0.000963298947442525,1.50558021912347e-08,0.00163023616369147,0.000993503052874259,0.000495824368295976,4.68294555428464e-45,0.0128242366259994,0.00536480947160647,0.000730667893421077,5.56679051137765e-05,7.96721106360623e-25,0.00485605585087672,1.05218672213351e-55,0.000487961337312954,0.000996324013181389,0.00145488144154142,0.00246199556781934,4.21831164631075e-49,0.00225024497613621,9.49757293001793e-28,0.00248300369554788,0.00321907023348022,6.66192131901307e-42,3.23988995041483e-45,2.74389802903846e-20,0.00042317364724571,0.00501836595023173,4.43010122595599e-46,0.000653114378402202,4.52878160933364e-15,1.86038717889906e-22,0.00290284916239312,0.000496638475977577,0.000930890839267625,5.98102210665132e-33,0.00146445321492968,0.00282352365475435,0.00145239066765357,0.00248380467945457,0.00104138514744413,0.000583148712763742,0.00116971669335409,0.000685762161103004,0.001949791490024,0.00286410730524402,0.000990466900823743,5.94349795628907e-14,0.0040066649992838,1.06017859856593e-40,0.000491050405601283,2.4277887866213e-14,3.3182553981441e-11,1.1815488931387e-18,1.02430662119625e-31,9.85226540485132e-45,5.61326637129397e-26,0.00149031486718371,0.000496713291923506,0.000170592270845313,0.00151568035855349,4.97505775970932e-13,4.95370786387826e-50,1.02841490849584e-31,0.000428141886982768,0.000989527660649138,0.00195297652611254,0.000333979471989532,2.49436023930596e-37,5.16237187058386e-16,0.000496897460041562,0.000563304738464905,1.32497021143767e-22,1.71853771674543e-11,9.31087272968289e-47,0.000488536407910015,2.86547386589657e-40,5.69856673531929e-16,1.99193489734167e-13,0.00149051624700514,6.90229177431231e-47,3.56825993111545e-49,9.86922797861534e-27,4.17668524781214e-51,1.1625127229227e-14,0.0106971466501422,0.000496993399677667,1.32051001695809e-13,5.06945827090647e-31,0.0024221743477422,0.00148550216251367,0.000494405352867361,1.08606380499378e-30,5.62400005141411e-19,0.0014897966382995,0.000581513074787429,0.000628411553951476,2.95524074291463e-20,2.51453909486022e-07,0.00141499832759364,3.05703972224868e-22,0.00148946189796975,2.55436778423737e-43,0.00124865365465556,1.64599915116865e-18,6.12400916038437e-35,0.00411979195963772,3.02891610966963e-12,1.64961421560211e-11,3.2805986365568e-38,1.96626136794944e-13,3.45633133066904e-07,0.000451306396904631,3.40917554069871e-31,0.00149911120518142,1.27221556203633e-18,0.00138915569646982,9.86673257088153e-19,0.00406945490722469,7.33348717332666e-25,0.000990475470371115,0.00156860482693129,1.25355564512033e-40,0.00110066802644259,0.00298195697294043,3.86309992220468e-19,0.000945709481709972,0.000472563269833737,1.50565579142558e-32,1.60676726288794e-51,1.39284769013794e-19,2.33202838510904e-43,0.000714240363715605,0.00116339555372463,4.77171908400253e-15,0.000497316204148427,0.00186937589007224,0.000993977397617861,1.9431854418823e-19,4.9402433139569e-40,0.00160633068971496,0.000323218366334907,2.31635597564173e-45,0.000993504704285301,0.000676800736536804,0.000495926611607871,0.00107941155643979,7.85641344256305e-27,0.0024589679235571,0.000767856536160969,0.00149022917803079,7.57894757978184e-21,0.00234363395160232,0.00336245375667186,6.32608306158435e-54,0.000964192208504405,7.57734713607594e-14,0.00269220853192348,0.000516104379852188,2.76763825740895e-46,1.54307933875127e-16,0.00703572463794243,0.00118411279961908,0.000894563227686996,3.71306106793765e-19,0.00146759481929424,1.52749816321531e-23,0.000993548927232131,0.00880404233371402,0.000993522131845001,1.42486857231166e-42,0.00049403798520911,0.00846877374614006,0.00509894565120688,7.07363905709312e-12,3.6654100780532e-40,0.00114011459277226,1.96759839764553e-08,1.14742816976131e-75,0.0012808476463878,0.000531587128814372,0.000535669926101081,0.0039306768653311,0.00101784598555932,4.56145350818191e-41,0.000510400817539192,0.00369009460116862,0.00153063112276836,0.00106590771643288,0.00455263936337696,0.00141029763275268,0.000496919717850196,1.08318990654206e-13,1.50182903124599e-31
