"1","2","3","4","5"
0.0420763157109951,0.821926507654639,7.91137192620358e-08,0.117612255318655,0.0183848422019917
1.59283002340401e-05,3.52893077134194e-05,1.94772008767933e-05,0.991383191694646,0.00854611349653022
1.06343767553626e-05,2.44997079389526e-05,1.41782145316757e-05,0.99360271639882,0.0063479713019539
0.986114038423868,0.000295245523783899,8.7982636868859e-06,2.46031899732338e-06,0.013579457469664
0.000233691720460312,0.000362096720516302,0.00021169556998565,0.846853921877985,0.152338594111053
9.14570805705441e-05,0.83100706700119,6.0314342320652e-07,0.148758418796021,0.0201424539787954
0.000777495811222471,0.000213821486985308,0.619042899029221,0.000240793487100419,0.379724990185471
1.17473443810929e-05,5.99921641939216e-06,0.229662773855263,0.7415884505508,0.028731029033137
0.00130922218119463,0.00201822106103127,0.000914969337090257,0.107954627533421,0.887802959887263
0.0023686439147243,0.471984733478094,0.000133464290275979,0.000262772273801484,0.525250386043104
2.11597347783549e-05,4.46028683586438e-05,2.49220633109156e-05,0.987556887332863,0.0123524280006889
0.00176199683027247,0.0013170103389151,0.00124970217201937,0.000979957762404288,0.994691332896389
3.93614076288354e-06,1.91544504235044e-06,0.256212790276936,0.729531314167217,0.0142500439700412
0.000120040495179283,0.162868657804855,0.231344977986456,0.408643693667584,0.197022630045926
0.00285550451324435,0.00204230119101807,0.00188653663581198,0.00115746609973567,0.99205819156019
0.980260832457503,0.000341952194532081,1.30829171727341e-05,3.76033465120722e-06,0.0193803720961408
0.720337379095363,0.239867131791238,2.47734012030466e-06,5.29414656751433e-06,0.0397877176267112
1.1030434774935e-05,2.5924352215687e-05,1.42080694003585e-05,0.993571911372636,0.00637692577097253
0.000924432124309637,0.000302075479730236,0.53042263719702,0.000407337683151026,0.467943517515789
0.000904415781592945,0.000518358490824935,0.38196256398223,0.00047684915119702,0.616137812594155
1.33267037108306e-05,5.51586934403155e-06,0.582612226846221,0.383882720895516,0.0334862096852083
9.31295314831062e-06,2.16760179612144e-05,1.24880959994128e-05,0.994221946316002,0.00573457661688872
1.14804815351715e-05,2.56691760090818e-05,1.54407641686257e-05,0.992666124703336,0.0072812848749514
