"1","2","3","4","5"
0.000391177358047927,0.00711097414252898,0.00170608311632462,0.777937694759625,0.212854070623473
0.00381606809375065,0.00579125833416322,0.207865559318735,0.0432965834996531,0.739230530753698
0.00935902382458154,0.00944295916497458,0.00734690603506254,0.00183857412540567,0.972012536849976
0.00185856777612084,0.169537638418733,0.00535432261962561,0.00163748826652056,0.821611982919
0.0424704204452371,0.00389116877546225,0.771404158808888,0.000189036958612466,0.1820452150118
0.0010810746868582,0.824190396056393,0.00174519891397694,0.000506592098630913,0.172476738244141
0.0043403765438562,0.00621074181546362,0.662333012628046,0.000768572335901303,0.326347296676733
0.00573801280355307,0.0134962121807682,0.0925592076403922,0.00154868740203107,0.886657879973256
0.00155842403472023,0.148000756973942,0.00359388717246495,0.00161515130210521,0.845231780516768
0.0512708537534749,0.714509196620229,0.0065922458936338,0.00026927476262247,0.22735842897004
0.85673495956577,0.00332059592364455,0.00663252003145372,0.000184922969149985,0.133127001509982
0.548452602048801,0.000860733446871462,0.431280298591228,7.24862631716362e-06,0.0193991172867827
3.04614099878073e-05,0.000637241044943858,0.000167844206939676,0.987697832758262,0.0114666205798668
0.000136617075452771,0.361314145197682,0.000506118285129681,0.527803210286215,0.11023990915552
0.255947641660419,0.00608748333140074,0.390356863389362,0.000266697913330347,0.347341313705488
0.000617110978632446,0.536244243837796,0.00182585239521299,0.0341982269596756,0.427114565828683
0.000387030968809323,0.00703529561691806,0.00161335212037571,0.722252415582127,0.26871190571177
0.00164529368879456,0.00763744996686289,0.00548934272395701,0.00288075359622382,0.982347160024162
0.00263440148037173,0.29394865975136,0.264421198370328,0.000507843222713642,0.438487897175226
0.0170704485130901,0.716341102077986,0.0033210437818096,0.000464678877445128,0.262802726749669
0.319739368745766,0.453530229296931,0.0658575360494755,7.4663885579907e-05,0.160798202022248
8.13625897469759e-05,0.366924244202717,0.000306360356077446,0.57642160567107,0.0562664271803882
0.508622145497991,0.00220249162796504,0.00712073633547961,0.394237698692111,0.0878169278464527
0.989662760686908,0.000536717474152411,0.00287416382377466,4.12126650246834e-06,0.00692223674866282
0.0391209657356923,0.730629302885869,0.00591922108268516,0.000263578784079542,0.224066931511674
0.235522595726682,0.00584957880365289,0.389724638817782,0.000373769278581654,0.368529417373302
0.00161388735648156,0.0047761718245155,0.00397443387274262,0.00217069568529621,0.987464811260964
0.0250872148115192,0.00727680553985253,0.316917575839668,0.00102641182378275,0.649691991985177
0.00250724326690698,0.485387172551943,0.40690490774862,8.91170678409338e-05,0.105111559364689
0.15473922129334,0.46010859510462,0.00585329081024313,0.000347338535587777,0.378951554256209
0.0490035395745784,0.434933650169192,0.328498689840182,0.0761635201323163,0.111400600283731
0.348262529075657,0.533064116159885,0.00804638391686874,5.51681137937471e-05,0.110571802733795
0.990861232149266,0.00053065380336037,0.00188996738132613,4.3487233047004e-06,0.00671379794274313
0.173120287363242,0.804231172057074,0.00149151398506337,7.32280288814814e-06,0.0211497037917328
0.182790893437211,0.00304620603450262,0.733225543562387,5.95797455382482e-05,0.080877777220361
