"1","2","3","4","5"
0.301760517405465,0.00177179222142064,0.440250612217572,0.00209139282713386,0.254125685328408
0.0624341338874562,0.00363981846456496,0.00295236314661751,0.258609504745637,0.672364179755724
0.00959030063025413,0.179468911039521,0.00829477072017104,0.0111950940931929,0.791450923516861
0.000290059003102466,0.000247723688646443,0.984161901289698,0.000258051818617807,0.0150422641999352
0.412812906032003,0.000580902494911805,0.480400990194172,0.000429623885078561,0.105775577393834
0.00298754185174247,0.00211176592394506,0.836633632561439,0.00348757982881774,0.154779479834056
0.000813142047830435,0.588238827193394,0.320900394936872,0.000198220322981621,0.0898494154989223
0.550863147470486,0.00459206820774775,0.00339106730973485,0.00540240746528151,0.43575130954675
0.0375632436039847,0.118649666844909,0.172840997538654,0.00449775596582449,0.666448336046628
0.00439289123594763,0.513240023765129,0.00073996622958354,0.149118667547331,0.332508451222008
0.0130814399976338,0.0149327419599497,0.0318315420789076,0.01095679049495,0.929197485468559
0.0471651294982608,0.00573231004547327,0.102966190848423,0.0755096747243823,0.76862669488346
0.23661605708736,0.719844424084393,5.45371509709267e-05,3.46532969827316e-05,0.0434503283802928
0.410009766749137,0.172327837452301,0.00138366169893958,0.00275950263217492,0.413519231467447
0.0101248241750117,0.00482357911972587,0.0662349131683285,0.348975339893877,0.569841343643057
0.00838974099888143,0.25776039569188,0.000975739114936982,0.24589958810538,0.486974536088922
0.000349558588210111,0.000127784002034271,0.22028197188783,0.716487965081193,0.0627527204407326
0.0312725574681847,0.000290121149293619,0.00024466257330129,0.876694952104113,0.0914977067051075
0.166649761685916,0.00246798818257629,0.00171804899364999,0.354671574125669,0.474492627012188
0.000186654852492772,0.761060874721441,0.209789199868268,3.31524465310829e-05,0.0289301181112667
0.326860434476896,0.314679672208485,0.000861190431860294,0.00183406670035186,0.355764636182406
0.00263187086342551,0.855260894055324,0.00167770445099771,0.00133034200971347,0.13909918862054
0.777692127133003,0.000909786273672001,0.0772651162832571,0.000854668953804583,0.143278301356263
0.000924596109673456,0.488683541745286,0.000305680884765498,0.337929285945649,0.172156895314627
0.000847592192445473,0.965793751706822,0.000278624341396131,0.00020438698397329,0.0328756447753627
0.000277556526311587,0.987085433582592,9.568946408793e-05,5.09388337645623e-05,0.0124903815932434
0.00575639269995093,0.0787214079218732,0.176959887497066,0.0338259560359514,0.704736355845159
0.00134734964274066,0.000535321175656109,0.00049480583276103,0.9253729922962,0.0722495310526424
0.000466853538174045,0.153487179554274,0.782430593689289,0.000187733428757134,0.0634276397895061
0.256284209693111,0.238284742138757,9.6231552261942e-05,0.187221573782297,0.318113242833573
0.0077192012557214,0.0262195442860281,0.180235231299683,0.0261648487020133,0.759661174456554
0.078881033053549,0.000273676436783868,0.877501203122788,0.000152092318985291,0.0431919950678943
0.0142945386578777,0.0103217170376168,0.00896975628069472,0.261731508603589,0.704682479420221
0.10757338188826,0.000897402044294233,0.752516964881728,0.000876294752127298,0.138135956433591
